,,GDV,Dawson Community,Glendive,MT,Checkpoint 1,3,
,,,,,,GEG-A/B,3,
,,GEG,Spokane International,Spokane,WA,,,
,,,,,,GEGC,6,
,,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,4,
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,10,
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,45,
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,31,
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,193,
,,,,,,North Concourse,9,
,,GSO,Piedmont Triad International,Greensboro,NC,,,
,,,,,,South Concourse,34,
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,49,
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,6,
,,HLN,Helena Regional,Helena,MT,HLNZ,5,
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,8820,
,,HOU,Houston Hobby,Houston,TX,CENTRAL,328,
,,HRL,Valley International,Harlingen,TX,HRL01,52,
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,47,
,,HTS,Tri-State,Huntington,WV,Main Terminal,83,
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,3,
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,0,
,,,,,,East Mezzanine,237,
,,IAD,Washington-Dulles International,"Washington, DC",VA,,,
,,,,,,Passenger Screening Area:  PreCheck,65,
,,,,,,12/AS Terminal,233,
,,IAH,Houston Intercontinental,Houston,TX,,,
,,,,,,30/CN Terminal,93,
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,35,
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,23,
,,ILM,Wilmington International,Wilmington,NC,Terminal,50,
,,,,,,Checkpoint A,42,
,,IND,Indianapolis International,Indianapolis,IN,,,
,,,,,,Checkpoint B,53,
,,IPL,Imperial County,Imperial,CA,IPL01,0,
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,9,
,,ITH,Ithaca Tompkins Regional Airport,Ithaca,NY,240,20,
,,JAC,Jackson Hole,Jackson,WY,JAC 01,16,
5/22/2020,14:00,JAN,Jackson International,Jackson,MS,JAN-East,0,
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,153,
,,,,,,Terminal 1,4,
,,,,,,Terminal 4 Main,93,
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 5,7,
,,,,,,Terminal 7,3,
,,,,,,Terminal 8,16,
,,JQF,Concord-Padgett Regional Airport,Concord,NC,Checkpoint 1,28,
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,23,
,,LAN,Capital City,Lansing,MI,Gate,7,
,,,,,,Term 1 - AB,81,
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,255,
,,,,,,Terminal 3 - E Upper,179,
,,,,,,TBIT Main Checkpoint,44,
,,,,,,Terminal 1 - Passenger,158,
,,,,,,Terminal 2 - Passenger,47,
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,58,
,,,,,,Terminal 5 - Passenger,2,
,,,,,,Terminal 6 - Passenger,93,
,,,,,,Terminal 7 - Passenger,24,
,,LBB,Lubbock International,Lubbock,TX,LBBA,25,
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,171,
,,LEX,Blue Grass,Lexington,KY,LEX-A,124,
,,,,,,TB CHK A,46,
,,,,,,TB CHK D,221,
,,LGA,LaGuardia,Flushing,NY,,,
,,,,,,TC CHK East,22,
,,,,,,TC CHK West,26,
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,17,
,,LIH,Lihue,Lihue,HI,LIH01,5,
,,LIT,Little Rock National,Little Rock,AR,LITA,28,
,,LNK,Lincoln Municipal,Lincoln,NE,South Hold,12,
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,10,
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,45,
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,31,
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,193,
,,,,,,North Concourse,9,
,,GSO,Piedmont Triad International,Greensboro,NC,,,
,,,,,,South Concourse,34,
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,49,
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,6,
,,HLN,Helena Regional,Helena,MT,HLNZ,5,
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,8820,
,,HOU,Houston Hobby,Houston,TX,CENTRAL,328,
,,HRL,Valley International,Harlingen,TX,HRL01,52,
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,47,
,,HTS,Tri-State,Huntington,WV,Main Terminal,83,
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,3,
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,0,
,,,,,,East Mezzanine,237,
,,IAD,Washington-Dulles International,"Washington, DC",VA,,,
,,,,,,Passenger Screening Area:  PreCheck,65,
,,,,,,12/AS Terminal,233,
,,IAH,Houston Intercontinental,Houston,TX,,,
,,,,,,30/CN Terminal,93,
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,35,
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,23,
,,ILM,Wilmington International,Wilmington,NC,Terminal,50,
,,,,,,Checkpoint A,42,
,,IND,Indianapolis International,Indianapolis,IN,,,
,,,,,,Checkpoint B,53,
,,IPL,Imperial County,Imperial,CA,IPL01,0,
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,9,
,,ITH,Ithaca Tompkins Regional Airport,Ithaca,NY,240,20,
,,JAC,Jackson Hole,Jackson,WY,JAC 01,16,
5/22/2020,14:00,JAN,Jackson International,Jackson,MS,JAN-East,0,
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,153,
,,,,,,Terminal 1,4,
,,,,,,Terminal 4 Main,93,
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 5,7,
,,,,,,Terminal 7,3,
,,,,,,Terminal 8,16,
,,JQF,Concord-Padgett Regional Airport,Concord,NC,Checkpoint 1,28,
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,23,
,,LAN,Capital City,Lansing,MI,Gate,7,
,,,,,,Term 1 - AB,81,
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,255,
,,,,,,Terminal 3 - E Upper,179,
,,,,,,TBIT Main Checkpoint,44,
,,,,,,Terminal 1 - Passenger,158,
,,,,,,Terminal 2 - Passenger,47,
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,58,
,,,,,,Terminal 5 - Passenger,2,
,,,,,,Terminal 6 - Passenger,93,
,,,,,,Terminal 7 - Passenger,24,
,,LBB,Lubbock International,Lubbock,TX,LBBA,25,
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,171,
,,LEX,Blue Grass,Lexington,KY,LEX-A,124,
,,,,,,TB CHK A,46,
,,,,,,TB CHK D,221,
,,LGA,LaGuardia,Flushing,NY,,,
,,,,,,TC CHK East,22,
,,,,,,TC CHK West,26,
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,17,
,,LIH,Lihue,Lihue,HI,LIH01,5,
,,LIT,Little Rock National,Little Rock,AR,LITA,28,
,,LNK,Lincoln Municipal,Lincoln,NE,South Hold,12,
,,LNS,Lancaster,Lititz,PA,Cape Air Hold Area,1,
,,MAF,Midland International,Midland,TX,MAFA,57,
,,MBS,MBS International,Freeland,MI,Passenger Terminal,6,
,,,,,,MCI 37-45,144,
,,,,,,MCI 56-60,42,
,,MCI,Kansas City International,Kansas City,MO,,,
,,,,,,MCI 61-69,55,
,,,,,,MCI 76-85,34,
,,MCN,Middle Georgia Regional,Macon,GA,MCN-A,4,
,,,,,,EAST Checkpoint,149,
,,MCO,Orlando International,Orlando,FL,,,
,,,,,,WEST Checkpoint,365,
,,MCW,Mason City Municipal,Mason City,IA,MCW-1,1,
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,30,
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,284,
,,MEM,Memphis International,Memphis,TN,MEM-B,82,
,,MFE,Miller International,McAllen,TX,MFE01,22,
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,6,
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,26,
,,MHT,Manchester,Manchester,NH,Checkpoint,58,
,,,,,,North 3,148,
,,MIA,Miami International,Miami,FL,,,
,,,,,,South-H,40,
,,,,,,CONC C,79,
,,MKE,General Mitchell International,Milwaukee,WI,,,
,,,,,,CONC D,95,
,,MLI,Quad City,Moline,IL,Checkpoint A,17,
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,22,
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,4,
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,20,
,,MSO,Missoula International,Missoula,MT,Main Security Screen,1,
,,,,,,North CP,162,
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,,
,,,,,,T2 CP1,141,
,,MSY,New Orleans International,Kenner,LA,MSY01,229,
5/22/2020,14:00,MTJ,Montrose County,Montrose,CO,MTJZ,10,
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,71,
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,30,
,,,,,,TERM1,10,
,,OAK,Metropolitan Oakland International,Oakland,CA,,,
,,,,,,TERM2,124,
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,31,
,,OKC,Will Rogers World,Oklahoma City,OK,West,85,
,,,,,,Terminal A,65,
,,OMA,Eppley Airfield,Omaha,NE,,,
,,,,,,Terminal B,29,
,,,,,,T2,12,
,,ONT,Ontario International,Ontario,CA,,,
,,,,,,T4,70,
,,,,,,10,120,
,,,,,,2,132,
,,,,,,4B,51,
,,ORD,Chicago-OHare International,Chicago,IL,,,
,,,,,,5,32,
,,,,,,6A,48,
,,,,,,7A,331,
,,,,,,Conc. A Checkpoint,88,
,,ORF,Norfolk International,Norfolk,VA,,,
,,,,,,Conc. B Checkpoint,101,
,,ORH,Worcester,Worcester,MA,Checkpoint 1,9,
,,PBG,Plattsburg International,Plattsburgh,NY,Checkpoint 1,4,
,,,,,,PBI A/B,66,
,,PBI,West Palm Beach International,West Palm Beach,FL,,,
,,,,,,PBI C,69,
,,PDX,Portland International Airport,Portland,OR,PDX D/E,287,
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,62,
,,,,,,Checkpoint B,181,
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,87,
,,,,,,Checkpoint F,10,
,,,,,,T-3 North,131,
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,493,
,,,,,,T-4 C,297,
,,LNS,Lancaster,Lititz,PA,Cape Air Hold Area,1,
,,MAF,Midland International,Midland,TX,MAFA,57,
,,MBS,MBS International,Freeland,MI,Passenger Terminal,6,
,,,,,,MCI 37-45,144,
,,,,,,MCI 56-60,42,
,,MCI,Kansas City International,Kansas City,MO,,,
,,,,,,MCI 61-69,55,
,,,,,,MCI 76-85,34,
,,MCN,Middle Georgia Regional,Macon,GA,MCN-A,4,
,,,,,,EAST Checkpoint,149,
,,MCO,Orlando International,Orlando,FL,,,
,,,,,,WEST Checkpoint,365,
,,MCW,Mason City Municipal,Mason City,IA,MCW-1,1,
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,30,
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,284,
,,MEM,Memphis International,Memphis,TN,MEM-B,82,
,,MFE,Miller International,McAllen,TX,MFE01,22,
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,6,
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,26,
,,MHT,Manchester,Manchester,NH,Checkpoint,58,
,,,,,,North 3,148,
,,MIA,Miami International,Miami,FL,,,
,,,,,,South-H,40,
,,,,,,CONC C,79,
,,MKE,General Mitchell International,Milwaukee,WI,,,
,,,,,,CONC D,95,
,,MLI,Quad City,Moline,IL,Checkpoint A,17,
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,22,
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,4,
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,20,
,,MSO,Missoula International,Missoula,MT,Main Security Screen,1,
,,,,,,North CP,162,
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,,
,,,,,,T2 CP1,141,
,,MSY,New Orleans International,Kenner,LA,MSY01,229,
5/22/2020,14:00,MTJ,Montrose County,Montrose,CO,MTJZ,10,
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,71,
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,30,
,,,,,,TERM1,10,
,,OAK,Metropolitan Oakland International,Oakland,CA,,,
,,,,,,TERM2,124,
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,31,
,,OKC,Will Rogers World,Oklahoma City,OK,West,85,
,,,,,,Terminal A,65,
,,OMA,Eppley Airfield,Omaha,NE,,,
,,,,,,Terminal B,29,
,,,,,,T2,12,
,,ONT,Ontario International,Ontario,CA,,,
,,,,,,T4,70,
,,,,,,10,120,
,,,,,,2,132,
,,,,,,4B,51,
,,ORD,Chicago-OHare International,Chicago,IL,,,
,,,,,,5,32,
,,,,,,6A,48,
,,,,,,7A,331,
,,,,,,Conc. A Checkpoint,88,
,,ORF,Norfolk International,Norfolk,VA,,,
,,,,,,Conc. B Checkpoint,101,
,,ORH,Worcester,Worcester,MA,Checkpoint 1,9,
,,PBG,Plattsburg International,Plattsburgh,NY,Checkpoint 1,4,
,,,,,,PBI A/B,66,
,,PBI,West Palm Beach International,West Palm Beach,FL,,,
,,,,,,PBI C,69,
,,PDX,Portland International Airport,Portland,OR,PDX D/E,287,
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,62,
,,,,,,Checkpoint B,181,
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,87,
,,,,,,Checkpoint F,10,
,,,,,,T-3 North,131,
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,493,
,,,,,,T-4 C,297,
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,14,
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,145,
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,433,
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,109,
,,PSG,Petersburg,Petersburg,AK,PSG-01,5,
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,43,
,,PVD,T F Green State,Warwick,RI,Checkpoint A,28,
,,PVU,Provo Municipal Airport,Utha County,UT,Checkpoint 1,0,
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,11,
,,RAP,Rapid City Regional,Rapid City,SD,1,19,
,,,,,,Employee Screening Checkpoint (ESC),0,
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,45,
,,,,,,Terminal 2 Checkpoint,121,
,,RIC,Richard E Byrd International,Richmond International A/P,VA,RIC Concourse A RIC Concourse B,9838,
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,121,
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,50,
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,42,
,,,,,,Checkpoint B,116,
,,RSW,Southwest Florida International,Fort Myers,FL,,,
,,,,,,Checkpoint D,109,
,,,,,,CKPT-3,98,
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,,
,,,,,,CKPT-6,78,
,,,,,,SAT01,16,
,,SAT,San Antonio International,San Antonio,TX,,,
,,,,,,SAT02,42,
,,SAV,Savannah International,Savannah,GA,SAV-A,39,
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,4,
,,SBN,South Bend Regional,South Bend,IN,A CONC,54,
,,SCK,Stockton Regional,Stockton,CA,SCK Main Checkpoint,62,
,,SDF,Louisville International,Louisville,KY,SDF-A,54,
5/22/2020,14:00,,,,,SCP 2,55,
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,251,
,,,,,,SCP 4,122,
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,147,
,,,,,,Security Checkpoint B,44,
,,,,,,Security Checkpoint D,47,
,,SFO,San Francisco International,San Francisco,CA,,,
,,,,,,Security Checkpoint F-1,23,
,,,,,,Security Checkpoint G,4,
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,30,
,,SGU,St. George Municipal,St. George,UT,SGUZ,15,
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,29,
,,,,,,Terminal A,16,
,,SJC,San Jose International,San Jose,CA,,,
,,,,,,Terminal B North,76,
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,199,
,,,,,,SLC1,237,
,,SLC,Salt Lake City International,Salt Lake City,UT,,,
,,,,,,SLC2,171,
,,,,,,Central B,188,
,,SMF,Sacramento International Airport,Sacramento,CA,,,
,,,,,,Terminal A,18,
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,90,
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,12,
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,15,
,,,,,,T1-A,50,
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,78,
,,,,,,T2-E,157,
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,5,
,,STT,Cyril E. King International,St Thomas,VI,STT B,37,
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,40,
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,60,
,,TLH,Tallahassee Regional,Tallahassee,FL,TLH A,19,
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,21,
,,TPA,Tampa International,Tampa,FL,TPA C,121,
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,14,
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,145,
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,433,
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,109,
,,PSG,Petersburg,Petersburg,AK,PSG-01,5,
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,43,
,,PVD,T F Green State,Warwick,RI,Checkpoint A,28,
,,PVU,Provo Municipal Airport,Utha County,UT,Checkpoint 1,0,
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,11,
,,RAP,Rapid City Regional,Rapid City,SD,1,19,
,,,,,,Employee Screening Checkpoint (ESC),0,
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,45,
,,,,,,Terminal 2 Checkpoint,121,
,,RIC,Richard E Byrd International,Richmond International A/P,VA,RIC Concourse A RIC Concourse B,9838,
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,121,
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,50,
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,42,
,,,,,,Checkpoint B,116,
,,RSW,Southwest Florida International,Fort Myers,FL,,,
,,,,,,Checkpoint D,109,
,,,,,,CKPT-3,98,
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,,
,,,,,,CKPT-6,78,
,,,,,,SAT01,16,
,,SAT,San Antonio International,San Antonio,TX,,,
,,,,,,SAT02,42,
,,SAV,Savannah International,Savannah,GA,SAV-A,39,
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,4,
,,SBN,South Bend Regional,South Bend,IN,A CONC,54,
,,SCK,Stockton Regional,Stockton,CA,SCK Main Checkpoint,62,
,,SDF,Louisville International,Louisville,KY,SDF-A,54,
5/22/2020,14:00,,,,,SCP 2,55,
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,251,
,,,,,,SCP 4,122,
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,147,
,,,,,,Security Checkpoint B,44,
,,,,,,Security Checkpoint D,47,
,,SFO,San Francisco International,San Francisco,CA,,,
,,,,,,Security Checkpoint F-1,23,
,,,,,,Security Checkpoint G,4,
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,30,
,,SGU,St. George Municipal,St. George,UT,SGUZ,15,
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,29,
,,,,,,Terminal A,16,
,,SJC,San Jose International,San Jose,CA,,,
,,,,,,Terminal B North,76,
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,199,
,,,,,,SLC1,237,
,,SLC,Salt Lake City International,Salt Lake City,UT,,,
,,,,,,SLC2,171,
,,,,,,Central B,188,
,,SMF,Sacramento International Airport,Sacramento,CA,,,
,,,,,,Terminal A,18,
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,90,
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,12,
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,15,
,,,,,,T1-A,50,
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,78,
,,,,,,T2-E,157,
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,5,
,,STT,Cyril E. King International,St Thomas,VI,STT B,37,
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,40,
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,60,
,,TLH,Tallahassee Regional,Tallahassee,FL,TLH A,19,
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,21,
,,TPA,Tampa International,Tampa,FL,TPA C,121,
,,,,,,TPA E,94,
,,TPA,Tampa International,Tampa,FL,,,
,,,,,,TPA F,145,
,,TRI,Tri City Regional,Blountville,TN,TRI-A,18,
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,100,
,,TUS,Tucson International,Tucson,AZ,BCP,13,
,14:00,,,,,,,
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,59,
,,UNV,University Park,University Park,PA,Main Terminal,31,
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,91,
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,19,
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,17,
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,3,
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,80,
,,ACT,Waco Regional,Waco,TX,ACTA,6,
,,ACV,Arcata-Eureka,McKinleyville,CA,ACV01,4,
,,ADQ,Kodiak State,Kodiak,AK,Main Terminal,7,
,,ALB,Albany County,Albany,NY,Main Checkpoint,60,
,,AMA,Amarillo International,Amarillo,TX,AMA30,52,
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,20,
,,ART,Watertown International,Dexter,NY,Gate Area #1,8,
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,19,
,,,,,,F Arrival Checkpoint,99,
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,,
,,,,,,Main Checkpoint,646,
,,ATW,Outagamie County,Appleton,WI,Checkpoint,13,
,,,,,,AUS01,121,
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,111,
,,,,,,Terminal 2 - South - Main Checkpoint,53,
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,0,
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,15,
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,263,
,,BDL,Bradley International,Windsor Locks,CT,A1,110,
5/22/2020,,BGM,Binghamton Regional,Johnson City,NY,210,1,
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,43,
,,BHM,Birmingham International,Birmingham,AL,Central,70,
,,BIL,Billings Logan,Billings,MT,BILM,2,
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,19,
,15:00,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,2,
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,7,
,,BNA,Nashville International,Nashville,TN,BNA Main,269,
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,17,
,,,,,,A1,32,
,,,,,,B1,111,
,,BOS,Logan International,East Boston,MA,,,
,,,,,,B5,42,
,,,,,,C2,34,
,,BRD,Brainerd Lakes Regional,Brainerd,MN,Gate,1,
,,BRO,Brownsville/South PadreInternational,Brownsville,TX,BROA,17,
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,57,
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,110,
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,26,
,,,,,,B Checkpoint,181,
,,BWI,Baltimore-Washington International,BWI Airport,MD,,,
,,,,,,D/E Checkpoint,125,
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,13,
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,0,
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,12,
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,107,
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,5,
,,CIU,Chippewa County International,Kincheloe,MI,CIU1,1,
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,178,
,,,,,,B Checkpoint,242,
,,CLT,Charlotte/Douglas International,Charlotte,NC,,,
,,,,,,D Checkpoint,71,
,,,,,,TPA E,94,
,,TPA,Tampa International,Tampa,FL,,,
,,,,,,TPA F,145,
,,TRI,Tri City Regional,Blountville,TN,TRI-A,18,
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,100,
,,TUS,Tucson International,Tucson,AZ,BCP,13,
,14:00,,,,,,,
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,59,
,,UNV,University Park,University Park,PA,Main Terminal,31,
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,91,
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,19,
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,17,
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,3,
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,80,
,,ACT,Waco Regional,Waco,TX,ACTA,6,
,,ACV,Arcata-Eureka,McKinleyville,CA,ACV01,4,
,,ADQ,Kodiak State,Kodiak,AK,Main Terminal,7,
,,ALB,Albany County,Albany,NY,Main Checkpoint,60,
,,AMA,Amarillo International,Amarillo,TX,AMA30,52,
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,20,
,,ART,Watertown International,Dexter,NY,Gate Area #1,8,
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,19,
,,,,,,F Arrival Checkpoint,99,
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,,
,,,,,,Main Checkpoint,646,
,,ATW,Outagamie County,Appleton,WI,Checkpoint,13,
,,,,,,AUS01,121,
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,111,
,,,,,,Terminal 2 - South - Main Checkpoint,53,
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,0,
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,15,
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,263,
,,BDL,Bradley International,Windsor Locks,CT,A1,110,
5/22/2020,,BGM,Binghamton Regional,Johnson City,NY,210,1,
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,43,
