,,,,,,Terminal 6 - Passenger,21
,,,,,,Terminal 7 - Passenger,5
,,LBB,Lubbock International,Lubbock,TX,LBBA,15
5/12/2020,16:00,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,14
,,LEX,Blue Grass,Lexington,KY,LEX-A,21
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,3
,,,,,,TB CHK D,33
,,LGA,LaGuardia,Flushing,NY,,
,,,,,,TC CHK West,45
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,3
,,LIH,Lihue,Lihue,HI,LIH01,11
,,LIT,Little Rock National,Little Rock,AR,LITA,10
,,MAF,Midland International,Midland,TX,MAFA,11
,,,,,,MCI 37-45,42
,,MCI,Kansas City International,Kansas City,MO,,
,,,,,,MCI 61-69,3
,,,,,,EAST Checkpoint,126
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,162
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,15
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,116
,,MEM,Memphis International,Memphis,TN,MEM-B,7
,,MFE,Miller International,McAllen,TX,MFE01,0
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,12
,,MHT,Manchester,Manchester,NH,Checkpoint,17
,,,,,,North 3,28
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,64
,,,,,,CONC C,4
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,10
,,MSL,Muscle Shoals,Muscle Shoals,AL,MSL,0
,,,,,,North CP,95
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,24
,,MSS,Massena International,Massena,NY,Gate Area #1,0
,,MSY,New Orleans International,Kenner,LA,MSY01,54
,,,,,,TERM1,9
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,27
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,10
,,OKC,Will Rogers World,Oklahoma City,OK,West,20
,,,,,,T2,48
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,7
,,,,,,10,15
,,,,,,2,222
,,,,,,4B,31
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,72
,,,,,,6A,10
,,,,,,7A,67
,,,,,,Conc. A Checkpoint,12
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,26
,,,,,,PBI A/B,16
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,7
,,PDX,Portland International Airport,Portland,OR,PDX D/E,39
,,PGA,Page Municipal,Page,AZ,PGA01,2
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,1
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,1
,,,,,,Checkpoint B,58
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,30
,,,,,,T-3 North,14
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,40
,,,,,,T-4 C,188
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,52
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,18
,,PVD,T F Green State,Warwick,RI,Checkpoint A,23
,,,,,,Terminal 1 Checkpoint,11
,,RDU,Raleigh-Durham International,RDU Airport,NC,,
,,,,,,Terminal 2 Checkpoint,85
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,0
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,3
5/12/2020,16:00,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,8
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,28
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B,44
,,RUT,Rutland State,North Clarendon,VT,SFB-A,0
,,,,,,CKPT-3,77
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,31
,,,,,,SAT01,56
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,5
,,SAV,Savannah International,Savannah,GA,SAV-A,17
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,9
,,SDF,Louisville International,Louisville,KY,SDF-A,5
,,,,,,SCP 2,26
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,102
,,,,,,SCP 4,29
,,,,,,Security Checkpoint B,21
,,,,,,Security Checkpoint D,49
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,73
,,,,,,Security Checkpoint G,2
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,0
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,0
,,,,,,Terminal A,6
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,30
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,43
,,,,,,SLC1,66
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,72
,,,,,,Central B,33
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,19
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,41
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,12
,,,,,,T1-A,15
,,STL,St. Louis Lambert International,St Louis,MO,,
,,STL,St. Louis Lambert International,St Louis,MO,T2-E,79
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,6
,,,,,,TPA A,18
,,,,,,TPA C,142
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,71
,16:00,,,,,TPA F,8
,,TUS,Tucson International,Tucson,AZ,BCP,8
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,11
,,VLD,Valdosta Regional Airport,Valdosta,GA,VLD-A,16
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,6
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,0
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,19
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,1
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,0
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,9
,,,,,,F Arrival Checkpoint,33
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,156
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,26
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,16
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,5
,,BDL,Bradley International,Windsor Locks,CT,A1,1
,,BIL,Billings Logan,Billings,MT,BILM,2
,,BNA,Nashville International,Nashville,TN,BNA Main,93
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,5
,,,,,,A1,2
,,BOS,Logan International,East Boston,MA,C2,11
,,,,,,E2,23
,,BRW,Will Rogers-Wiley Post Memorial,Barrow,AK,BRW-01,46
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,13
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,20
5/12/2020,,,,,,B Checkpoint,52
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,1
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,3
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,8
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,13
,17:00,CLE,Cleveland Hopkins International,Cleveland,OH,South,4
,,,,,,B Checkpoint,39
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,18
,,CMH,Port Columbus International,Columbus,OH,A,0
,,CRW,Yeager,Charleston,WV,CRW01,1
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,13
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,91
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,0
,,,,,,Center Pier,8
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,33
,,,,,,South Pier,1
,,,,,,A Bridge,5
,,DEN,Denver International,Denver,CO,,
,,,,,,South,329
,,,,,,A21,117
,,,,,,B30,70
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,79
,,,,,,D22,183
,,,,,,E18,47
,,,,,,Blue-2,5
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,89
,,,,,,Red 3,19
,,,,,,Terminal B/1,26
,,EWR,Newark International,Newark,NJ,Terminal B/3,7
,,,,,,Terminal C/1,130
,,,,,,T1 Checkpoint,35
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T3F Checkpoint,66
,,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,17
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,1
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,163
,,HOU,Houston Hobby,Houston,TX,CENTRAL,30
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,14
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,33
,,,,,,12/AS Terminal,5
,,IAH,Houston Intercontinental,Houston,TX,30/CN Terminal,139
,,,,,,71/FIS Checkpoint,203
,,ILM,Wilmington International,Wilmington,NC,Terminal,13
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,10
,,IPL,Imperial County,Imperial,CA,IPL01,1
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,5
,,ITO,Hilo International,Hilo,HI,ITO01,5
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,2
,,,,,,Terminal 1,13
,,,,,,Terminal 4 Main,86
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,1
,,,,,,Terminal 8,10
,,JNU,Juneau International,Juneau,AK,JNU-01,13
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,19
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,1
,,,,,,Term 1 - AB,1
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,74
,,,,,,Terminal 3 - E Upper,0
,,,,,,TBIT Main Checkpoint,21
,,,,,,Terminal 1 - Passenger,79
5/12/2020,17:00,,,,,Terminal 2 - Passenger,70
,,LAX,Los Angeles International,Los Angeles,CA,,
,,,,,,Terminal 4A - Passenger,16
,,,,,,Terminal 6 - Passenger,20
,,,,,,Terminal 7 - Passenger,2
,,LBB,Lubbock International,Lubbock,TX,LBBA,1
,,LGA,LaGuardia,Flushing,NY,TC CHK West,21
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,30
,,LIH,Lihue,Lihue,HI,LIH01,13
,,MCE,Merced Municipal,Merced,CA,Terminal,1
,,MCI,Kansas City International,Kansas City,MO,MCI 37-45,32
,,,,,,EAST Checkpoint,44
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,52
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,117
,,MFE,Miller International,McAllen,TX,MFE01,0
,,MHT,Manchester,Manchester,NH,Checkpoint,2
,,,,,,North 3,77
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,53
,,MKE,General Mitchell International,Milwaukee,WI,CONC D,2
,,MKK,Molokai,Hoolehua,HI,MKK01,10
,,,,,,North CP,72
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,9
,,MSY,New Orleans International,Kenner,LA,MSY01,9
,,,,,,TERM1,6
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,48
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,3
,,OKC,Will Rogers World,Oklahoma City,OK,West,28
,,,,,,T2,2
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,5
,,,,,,10,10
,,ORD,Chicago-OHare International,Chicago,IL,2,109
,,,,,,4B,7
,,,,,,5,7
,,ORD,Chicago-OHare International,Chicago,IL,6A,5
,,,,,,7A,14
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI C,65
,,PDX,Portland International Airport,Portland,OR,PDX D/E,61
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,1
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,20
,,,,,,Checkpoint B,49
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,16
,,,,,,T-3 North,44
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,22
,,,,,,T-4 C,110
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,13
,,PVD,T F Green State,Warwick,RI,Checkpoint A,2
,,,,,,Terminal 1 Checkpoint,2
,,RDU,Raleigh-Durham International,RDU Airport,NC,,
,,,,,,Terminal 2 Checkpoint,71
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,0
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,15
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,6
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B,3
,,,,,,CKPT-3,45
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,6
,,SAT,San Antonio International,San Antonio,TX,SAT01,11
,17:00,SAV,Savannah International,Savannah,GA,SAV-A,30
,,SDF,Louisville International,Louisville,KY,SDF-A,5
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,0
,,,,,,SCP 2,52
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,52
5/12/2020,,,,,,SCP 4,22
,,,,,,Security Checkpoint B,15
,,,,,,Security Checkpoint D,19
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,41
,,,,,,Security Checkpoint G,1
,,SJC,San Jose International,San Jose,CA,Terminal B North,43
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,36
,,,,,,SLC1,14
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,32
,,,,,,Central B,93
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,4
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,40
,,SOW,Show Low Regional,Show Low,AZ,SOW01,1
,,,,,,T1-A,3
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,7
,,,,,,T2-E,70
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,2
,,,,,,TPA A,63
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA C,67
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,2
,,YAK,Yakutat,Yakutat,AK,YAK-01,6
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,0
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,7
,,,,,,F Arrival Checkpoint,115
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,260
,18:00,AUS,Austin Bergstrom International,Austin,TX,AUS02,7
,,BNA,Nashville International,Nashville,TN,BNA Main,55
,,,,,,C2,16
,,BOS,Logan International,East Boston,MA,,
,,,,,,E2,4
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,1
,,BWI,Baltimore-Washington International,BWI Airport,MD,B Checkpoint,68
,,BWI,Baltimore-Washington International,BWI Airport,MD,D/E Checkpoint,0
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,2
,,,,,,B Checkpoint,72
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,126
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,136
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,0
,,,,,,Center Pier,13
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,1
,,,,,,South Pier,0
,,DEN,Denver International,Denver,CO,South,154
,,,,,,A21,62
,,,,,,B30,13
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,55
,,,,,,D22,87
,,,,,,E18,14
,,,,,,Blue-2,6
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,32
,,,,,,Red 3,21
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,0
,,ESC,Delta County,Escanaba,MI,Gate,1
,,,,,,Terminal B/1,10
,,EWR,Newark International,Newark,NJ,Terminal B/3,0
,,,,,,Terminal C/1,88
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,23
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint T3F Checkpoint,5475
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,456
,,HOU,Houston Hobby,Houston,TX,CENTRAL,53
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,9
5/12/2020,18:00,IAH,Houston Intercontinental,Houston,TX,12/AS Terminal,0
,,,,,,30/CN Terminal,226
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,5
,,ITO,Hilo International,Hilo,HI,ITO01,25
,,,,,,Terminal 1,0
,,,,,,Terminal 4 Main,13
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,37
,,,,,,Terminal 8,36
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,39
,,,,,,Term 1 - AB,0
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,131
,,,,,,Terminal 3 - E Upper,1
,,,,,,TBIT Main Checkpoint,40
,,,,,,Terminal 1 - Passenger,15
,,,,,,Terminal 2 - Passenger,42
,,LAX,Los Angeles International,Los Angeles,CA,,
,,,,,,Terminal 4A - Passenger,44
,,,,,,Terminal 6 - Passenger,3
,,,,,,Terminal 7 - Passenger,7
,,LIH,Lihue,Lihue,HI,LIH01,19
,,MCI,Kansas City International,Kansas City,MO,MCI 37-45,6
,,,,,,EAST Checkpoint,49
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,36
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,140
,,MFE,Miller International,McAllen,TX,MFE01,0
,,,,,,North 3,90
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,137
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,80
,,,,,,TERM1,0
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,121
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,47
,,OKC,Will Rogers World,Oklahoma City,OK,West,3
,,,,,,10,13
,,,,,,2,9
,,,,,,4B,20
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,4
,,,,,,6A,7
,,,,,,7A,6
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI C,68
,,PDX,Portland International Airport,Portland,OR,PDX D/E,20
,,,,,,Checkpoint B,3
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,1
,,,,,,T-3 North,4
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,15
,,,,,,T-4 C,124
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,17
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 2 Checkpoint,5
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,0
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,2
,,,Greater Rochester International,,,,
,18:00,ROC,Airport,Rochester,NY,Checkpoint,0
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B,64
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-3,49
,,,,,,SCP 2,22
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,14
,,,,,,SCP 4,11
,,,,,,Security Checkpoint B,0
,,,,,,Security Checkpoint D,10
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,2
,,,,,,Security Checkpoint G,4
,,SJC,San Jose International,San Jose,CA,Terminal B North,29
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,64
5/12/2020,,SLC,Salt Lake City International,Salt Lake City,UT,SLC1,5
,,,,,,SLC2,54
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,34
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,14
,,,,,,T1-C,1
,,STL,St. Louis Lambert International,St Louis,MO,,
,,,,,,T2-E,33
,,TPA,Tampa International,Tampa,FL,TPA A,30
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,7
,,,,,,F Arrival Checkpoint,13
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,133
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,3
,,BNA,Nashville International,Nashville,TN,BNA Main,14
,,BOS,Logan International,East Boston,MA,C2,14
,,,,,,B Checkpoint,61
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,0
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,0
,,,,,,B Checkpoint,125
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,68
,19:00,CNY,Canyonlands Field Airport,Moab,UT,CNYZ,1
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,21
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,0
,,,,,,Center Pier,3
,,DCA,Washington Reagan National,"Washington, DC",VA,,
,,,,,,South Pier,0
,,DEN,Denver International,Denver,CO,South,69
,,,,,,A21,24
,,,,,,B30,6
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,10
,,,,,,D22,56
,,,,,,E18,12
,,,,,,Blue-2,3
,,DTW,Detroit Metro Wayne County,Detroit,MI,,
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 3,19
,,DUJ,Dubois-Jefferson County,Falls Creek,PA,DUJ-01,0
,,,,,,Terminal B/3,0
,,EWR,Newark International,Newark,NJ,,
,,,,,,Terminal C/1,26
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,3
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T1 Checkpoint T3F Checkpoint,23111
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,HNL03,115
,,HOU,Houston Hobby,Houston,TX,CENTRAL,6
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,3
,,,,,,12/AS Terminal,2
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,11
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,6
,,,,,,Terminal 1,4
,,,,,,Terminal 4 Main,7
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,6
,,,,,,Terminal 8,3
,,JNU,Juneau International,Juneau,AK,JNU-01,24
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,65
,,,,,,Term 1 - AB,0
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,47
,,,,,,Terminal 3 - E Upper,0
,,,,,,TBIT Main Checkpoint,37
,,,,,,Terminal 1 - Passenger,1
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 2 - Passenger,19
,,,,,,Terminal 4A - Passenger,16
,,,,,,Terminal 7 - Passenger,9
,,LIH,Lihue,Lihue,HI,LIH01,0
,,LNY,Lanai,Lanai City,HI,LNY01,0
5/12/2020,19:00,MCO,Orlando International,Orlando,FL,EAST Checkpoint,16
,,,,,,WEST Checkpoint,22
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,43
,,MFE,Miller International,McAllen,TX,MFE01,0
,,,,,,North 3,34
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,44
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,67
,,,,,,TERM1,0
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,59
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,7
,,,,,,10,73
,,,,,,4B,27
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,6A,10
,,,,,,7A,4
,,PDX,Portland International Airport,Portland,OR,PDX D/E,13
,,,,,,Checkpoint B,3
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,4
,,,,,,T-3 North,5
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,51
,,,,,,T-4 C,48
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,12
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,0
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B,16
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-3,4
,,,,,,SCP 2,5
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,20
,,,,,,SCP 4,20
,,,,,,Security Checkpoint B,7
,,,,,,Security Checkpoint D,9
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,0
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,37
,,,,,,SLC1,3
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,144
,19:00,,,,,,
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,5
,,STL,St. Louis Lambert International,St Louis,MO,T2-E,5
,,VCT,Victoria Regional,Victoria,TX,VCT01,0
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,7
,,,,,,F Arrival Checkpoint,8
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,49
,,BOS,Logan International,East Boston,MA,C2,4
,,,,,,B Checkpoint,3
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,1
,,,,,,B Checkpoint,6
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,11
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,0
,,DCA,Washington Reagan National,"Washington, DC",VA,South Pier,0
,,DEN,Denver International,Denver,CO,South,25
,,,,,,A21,8
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,D22,16
,,,,,,E18,8
,,,,,,Blue-2,15
,,DTW,Detroit Metro Wayne County,Detroit,MI,,
,,,,,,Red 3,46
,,EWR,Newark International,Newark,NJ,Terminal C/1,10
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T3F Checkpoint,74
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,HNL03,122
,,HOU,Houston Hobby,Houston,TX,CENTRAL,1
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,7
,,,,,,12/AS Terminal,0
,,IAH,Houston Intercontinental,Houston,TX,,
5/12/2020,,,,,,30/CN Terminal,7
,,,,,,Terminal 4 Main,5
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 8,0
,20:00,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,43
,,,,,,Term 1 - AB,0
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,28
,,,,,,Terminal 3 - E Upper,0
,,,,,,TBIT Main Checkpoint,139
,,,,,,Terminal 2 - Passenger,15
,,LAX,Los Angeles International,Los Angeles,CA,,
,,,,,,Terminal 4A - Passenger,23
,,,,,,Terminal 7 - Passenger,19
,,,,,,EAST Checkpoint,0
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,0
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,0
,,,,,,North 3,9
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,28
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,16
