,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,21
,,CRW,Yeager,Charleston,WV,CRW01,2
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,68
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,49
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,182
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,8
,,,,,,Center Pier,57
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,79
,,,,,,South Pier,34
,,,,,,A Bridge,213
,,DEN,Denver International,Denver,CO,,
,,,,,,South,408
,,,,,,A21,182
,,,,,,B30,98
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,148
,,,,,,D22,45
,,,,,,E18,94
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,4
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,19
,,,,,,Blue-2,77
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,44
,,,,,,Red 3,48
,,DUJ,Dubois-Jefferson County,Falls Creek,PA,DUJ-01,1
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,15
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,23
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,8
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,19
,,,,,,Terminal A/3,55
,,,,,,Terminal B/1,40
,,EWR,Newark International,Newark,NJ,,
,,,,,,Terminal B/3,9
,,,,,,Terminal C/1,115
,,EYW,Key West International,Key West,FL,MAIN,21
,,FAR,Hector International,Fargo,ND,Gate,60
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,43
5/7/2020,11:00,,,,,T1 Checkpoint,79
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T2 Checkpoint T3F Checkpoint,10105
,,,,,,T4 Checkpoint,9
,,FNT,Bishop International,Flint,MI,AOO-01,32
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,42
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,14
,,,,,,GEG-A/B,36
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,23
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,58
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,41
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,9
,,,,,,North Concourse,9
,,GSO,Piedmont Triad International,Greensboro,NC,,
,,,,,,South Concourse,1
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,13
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,3
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,11
,,HLN,Helena Regional,Helena,MT,HLNZ,14
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,1343
,,HOU,Houston Hobby,Houston,TX,CENTRAL,74
,,HRL,Valley International,Harlingen,TX,HRL01,2
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,8
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,9
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,13
,,,,,,12/AS Terminal,93
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,16
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,35
,,ILM,Wilmington International,Wilmington,NC,Terminal,16
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,156
,,IRK,Kirksville Regional,Kirksville,MO,Kirksville,2
,,ITO,Hilo International,Hilo,HI,ITO01,9
,,IWD,Gogebic County,Ironwood,MI,Gate,1
,,JAC,Jackson Hole,Jackson,WY,JAC 01,14
,,JAN,Jackson International,Jackson,MS,JAN-East,18
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,30
,,,,,,Terminal 1,107
,,,,,,Terminal 4 Main,69
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,113
,,,,,,Terminal 8,112
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,0
,,,,,,Term 1 - AB,29
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,202
,,,,,,Terminal 3 - E Upper,100
,,,,,,TBIT Main Checkpoint,77
,,,,,,Terminal 1 - Passenger,186
,,,,,,Terminal 2 - Passenger,109
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,112
,,,,,,Terminal 5 - Passenger,255
,,,,,,Terminal 6 - Passenger,23
,,,,,,Terminal 7 - Passenger,94
,,LBB,Lubbock International,Lubbock,TX,LBBA,43
,,LBF,North Platte Regional,North Platte,NE,Gate 1,1
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,31
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,2
,,LEX,Blue Grass,Lexington,KY,LEX-A,12
,,,,,,TB CHK A,56
,,LGA,LaGuardia,Flushing,NY,TB CHK D,129
,,,,,,TC CHK West,62
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,2
,,LIH,Lihue,Lihue,HI,LIH01,5
5/7/2020,11:00,,,,,,
,,LIT,Little Rock National,Little Rock,AR,LITA,23
,,LNY,Lanai,Lanai City,HI,LNY01,3
,,MAF,Midland International,Midland,TX,MAFA,34
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,,,,,MCI 37-45,75
,,MCI,Kansas City International,Kansas City,MO,MCI 56-60,5
,,,,,,MCI 76-85,23
,,,,,,EAST Checkpoint,155
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,222
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,10
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,82
,,MEM,Memphis International,Memphis,TN,MEM-B,78
,,MFE,Miller International,McAllen,TX,MFE01,13
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,1
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,77
,,MGW,Morgantown Municipal,Morgantown,WV,MGW-01,0
,,MHT,Manchester,Manchester,NH,Checkpoint,24
,,,,,,North 2,98
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,98
,,,,,,CONC C,51
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,46
,,MLB,Melbourne International,Melbourne,FL,MLB A,38
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,0
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,8
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,4
,,MSO,Missoula International,Missoula,MT,Main Security Screen,4
,,,,,,North CP,85
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,15
,,MSY,New Orleans International,Kenner,LA,MSY01,216
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,5
,,,,,,TERM1,57
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,47
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,38
,,OKC,Will Rogers World,Oklahoma City,OK,West,60
,,,,,,Terminal A,36
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,28
,,OME,Nome,Nome,AK,OME-01,10
,,,,,,T2,9
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,109
,,,,,,10,27
,,,,,,2,46
,,,,,,4B,45
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,40
,,,,,,6A,61
,,,,,,7A,190
,,,,,,Conc. A Checkpoint,1
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,0
,,ORH,Worcester,Worcester,MA,Checkpoint 1,2
,,PBG,Plattsburg International,Plattsburgh,NY,Checkpoint 1,11
,,,,,,PBI A/B,109
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,4
,,PDX,Portland International Airport,Portland,OR,PDX D/E,116
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,160
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,26
,,,,,,Checkpoint B,12
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,40
,,,,,,Checkpoint F,2
,,,,,,T-3 North,58
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,102
,,,,,,T-4 C,129
5/7/2020,11:00,PIA,Greater Peoria,Peoria,IL,Checkpoint A,39
,,PIB,Pine-belt Regional,Moselle,MS,Terminal,13
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,75
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,76
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,51
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,35
,,PVD,T F Green State,Warwick,RI,Checkpoint A,18
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,39
,,RAP,Rapid City Regional,Rapid City,SD,1,16
,,RDM,Roberts Field,Redmond,OR,RDMZ,9
,,,,,,Employee Screening Checkpoint (ESC),41
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,17
,,,,,,Terminal 2 Checkpoint,33
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,20
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,76
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,0
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,13
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,,,,,Checkpoint B,132
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,186
,,RUT,Rutland State,North Clarendon,VT,SFB-A,0
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,,,,,CKPT-3,146
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,136
,,,,,,SAT01,59
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,51
,,SAV,Savannah International,Savannah,GA,SAV-A,14
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,25
,,SBN,South Bend Regional,South Bend,IN,A CONC,0
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,28
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,1
,,SDF,Louisville International,Louisville,KY,SDF-A,69
,,,,,,SCP 2,127
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,153
,,,,,,SCP 4,102
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,27
,,,,,,Security Checkpoint A,2
,,,,,,Security Checkpoint B,42
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,114
,,,,,,Security Checkpoint F-1,41
,,,,,,Security Checkpoint G,24
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,6
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,14
,,,,,,Terminal A,23
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,54
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,174
,,,,,,SLC1,181
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,24
,,,,,,Central B,56
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,97
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,81
,,SPS,Sheppard AFB/ Wichita Falls,,,,
,11:00,,Municipal,Wichita Falls,TX,SPS01,11
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,46
,,,,,,T1-A,8
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,35
,,,,,,T2-E,40
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,13
,,STT,Cyril E. King International,St Thomas,VI,STT B,5
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,7
5/7/2020,,,,,,,
,,SWF,Stewart,New  Windor,NY,Main Checkpoint,0
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,29
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,17
,,,,,,TPA A,45
,,,,,,TPA C,75
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,8
,,,,,,TPA F,87
,,TRI,Tri City Regional,Blountville,TN,TRI-A,6
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,16
,,,,,,ACP,9
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,18
,,TXK,Texarkana Regional,Texarkana,AR,TXK01,17
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,13
,,UNV,University Park,University Park,PA,Main Terminal,16
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,15
,,YAK,Yakutat,Yakutat,AK,YAK-01,1
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,67
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,35
,,ABR,Aberdeen Regional,Aberdeen,SD,Gate,2
,,AGS,Bush Field,Augusta,GA,AGS-1,12
,,ALB,Albany County,Albany,NY,Main Checkpoint,64
,,AMA,Amarillo International,Amarillo,TX,AMA30,4
,12:00,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,23
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,6
,,,,,,F Arrival Checkpoint,17
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,437
,,ATW,Outagamie County,Appleton,WI,Checkpoint,0
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,140
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,3
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,0
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,152
,,BDL,Bradley International,Windsor Locks,CT,A1,94
,,BET,Bethel,Bethel,AK,BET-01,24
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,8
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0
,,BHM,Birmingham International,Birmingham,AL,Central,32
,,BIL,Billings Logan,Billings,MT,BILM,37
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,11
,,,,,,BNA Main,111
,,BNA,Nashville International,Nashville,TN,,
,,,,,,Employee Checkpoint,0
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,50
,,,,,,A1,5
,,,,,,B1,166
,,BOS,Logan International,East Boston,MA,B5,60
,,,,,,C2,44
,,,,,,E2,3
,,BRO,Brownsville/South PadreInternational,Brownsville,TX,BROA,16
,,BTV,Burlington International,South Burlington,VT,South,2
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,30
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,43
,,,,,,B Checkpoint,156
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,74
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,22
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,12
,,CDV,"Merle K. ""Mudhole"" Smith",Cordova,AK,Checkpoint CDV-01,7
,,CEZ,Cortez Municipal,Cortez,CO,Cotez-Mun. Cty Arpt,7
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,0
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,0
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,38
5/7/2020,12:00,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,27
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,147
,,CLT,Charlotte/Douglas International,Charlotte,NC,B Checkpoint,295
,,,,,,A,24
,,CMH,Port Columbus International,Columbus,OH,,
,,,,,,B,8
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,19
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,28
,,CRW,Yeager,Charleston,WV,CRW01,0
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,92
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,0
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,141
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,11
,,,,,,Center Pier,48
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,105
,,,,,,South Pier,15
,,,,,,A Bridge,164
,,DEN,Denver International,Denver,CO,,
,,,,,,South,271
,,,,,,A21,125
,,,,,,B30,69
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,86
,,,,,,D22,27
,,,,,,E18,135
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,7
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,10
,,,,,,Blue-2,66
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,46
,,,,,,Red 3,21
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,53
,,EKO,Elko Municipal,Elko,NV,Checkpoint 1,7
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,43
,,ERI,Erie International,Erie,PA,Main Terminal,1
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,46
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,0
,,EWN,Coastal Carolina,New Bern,NC,Terminal,0
,,,,,,Terminal A/3,101
,,,,,,Terminal B/1,21
,,EWR,Newark International,Newark,NJ,,
,,,,,,Terminal B/3,2
,,,,,,Terminal C/1,117
,,EYW,Key West International,Key West,FL,MAIN,29
,,FAR,Hector International,Fargo,ND,Gate,26
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,16
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,10
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,17
,,,,,,T1 Checkpoint,133
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T2 Checkpoint T3F Checkpoint,36320
,,,,,,T4 Checkpoint,52
,,FNT,Bishop International,Flint,MI,AOO-01,57
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,8
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,23
,,,,,,GEG-A/B,39
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,27
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,5
,,GLH,Mid Delta Regional Airport(Greenville Municipal),Greenville,MS,GLH-A,1
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,15
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,6
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,115
,,,,,,North Concourse,17
,,GSO,Piedmont Triad International,Greensboro,NC,,
,,,,,,South Concourse,5
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,35
5/7/2020,12:00,,,,,,
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,8
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,17
,,HLN,Helena Regional,Helena,MT,HLNZ,8
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,4747
,,HOU,Houston Hobby,Houston,TX,CENTRAL,76
,,HRL,Valley International,Harlingen,TX,HRL01,5
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,24
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,24
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,63
,,,,,,12/AS Terminal,169
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,110
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,31
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,14
,,ILM,Wilmington International,Wilmington,NC,Terminal,6
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,114
,,JAC,Jackson Hole,Jackson,WY,JAC 01,19
,,JAN,Jackson International,Jackson,MS,JAN-East,7
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,54
,,,,,,Terminal 1,157
,,,,,,Terminal 4 Main,100
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,88
,,,,,,Terminal 8,66
,,JNU,Juneau International,Juneau,AK,JNU-01,30
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,0
,,,,,,Term 1 - AB,66
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,171
,,,,,,Terminal 3 - E Upper,145
,,,,,,TBIT Main Checkpoint,67
,,LAX,Los Angeles International,Los Angeles,CA,,
,,,,,,Terminal 1 - Passenger,108
,,,,,,Terminal 2 - Passenger,79
,,,,,,Terminal 4A - Passenger,165
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,173
,,,,,,Terminal 6 - Passenger,18
,,,,,,Terminal 7 - Passenger,78
,,LBB,Lubbock International,Lubbock,TX,LBBA,7
,,LBE,Arnold Palmer Regional Airport,Latrobe,PA,Main Terminal,50
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,78
,,LEX,Blue Grass,Lexington,KY,LEX-A,2
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,8
,,,,,,TB CHK A,86
,,LGA,LaGuardia,Flushing,NY,TB CHK D,246
,,,,,,TC CHK West,120
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,25
,,LIH,Lihue,Lihue,HI,LIH01,1
,,LIT,Little Rock National,Little Rock,AR,LITA,36
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,3
,,LWS,Lewiston - Nez Perce County,Lewiston,ID,SSC Main,2
,,MAF,Midland International,Midland,TX,MAFA,1
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,,,,,MCI 37-45,58
,,MCI,Kansas City International,Kansas City,MO,,
,,,,,,MCI 76-85,60
,,,,,,EAST Checkpoint,82
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,289
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,26
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,123
,,MEM,Memphis International,Memphis,TN,MEM-B,75
,,MFE,Miller International,McAllen,TX,MFE01,17
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,19
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,77
5/7/2020,12:00,MHT,Manchester,Manchester,NH,Checkpoint,31
,,,,,,North 2,122
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,46
,,,,,,CONC C,15
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,32
,,MLB,Melbourne International,Melbourne,FL,MLB A,25
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,1
,,MOT,Minot International,Minot,ND,Gate,12
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,6
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,6
,,MSO,Missoula International,Missoula,MT,Main Security Screen,24
,,,,,,North CP,117
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,30
,,MSS,Massena International,Massena,NY,Gate Area #1,0
,,MSY,New Orleans International,Kenner,LA,MSY01,89
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,47
,,NYL,Yuma International,Yuma,AZ,YUM01,21
,,,,,,TERM1,25
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,97
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,0
,,OKC,Will Rogers World,Oklahoma City,OK,West,43
,,,,,,Terminal A,51
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,26
,,,,,,T2,19
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,47
,,,,,,10,71
,,,,,,2,127
,,,,,,4B,73
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,33
,,,,,,6A,24
,,,,,,7A,658
,,,,,,Conc. A Checkpoint,62
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,45
,,ORH,Worcester,Worcester,MA,Checkpoint 1,1
,,OTZ,Ralph Wien Memorial,Kotzebue,AK,OTZ-01,30
,,PAH,Barkley Regional,West Paducah,KY,PAH,3
,,,,,,PBI A/B,156
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,37
,,,,,,PDX D/E,157
,,PDX,Portland International Airport,Portland,OR,,
,,,,,,PDXFIS,0
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,180
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,4
,,,,,,Checkpoint B,43
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,56
,,,,,,Checkpoint F,11
,,,,,,T-3 North,84
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,142
,,,,,,T-4 C,289
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,16
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE B,38
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,175
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,55
,,PQI,Northern Maine Regional,Presque Isle,ME,gate 1,0
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,20
,,PVD,T F Green State,Warwick,RI,Checkpoint A,19
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,22
,,RAP,Rapid City Regional,Rapid City,SD,1,2
,,RDM,Roberts Field,Redmond,OR,RDMZ,24
,,,,,,Employee Screening Checkpoint (ESC),40
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,17
5/7/2020,12:00,,,,,Terminal 2 Checkpoint,16
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,74
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,33
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,10
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,22
,,RST,Rochester International,Rochester,MN,Main Checkpoint,18
,,,,,,Checkpoint B,131
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,245
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,9
,,,,,,CKPT-3,94
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,104
,,,,,,SAT01,65
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,38
,,SAV,Savannah International,Savannah,GA,SAV-A,30
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,38
,,SBN,South Bend Regional,South Bend,IN,A CONC,4
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,12
,,SDF,Louisville International,Louisville,KY,SDF-A,26
,,,,,,SCP 2,52
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,125
,,,,,,SCP 4,87
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,22
,,,,,,Security Checkpoint A,0
,,,,,,Security Checkpoint B,49
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,97
,,,,,,Security Checkpoint F-1,53
,,,,,,Security Checkpoint G,5
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,45
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,3
,,SJC,San Jose International,San Jose,CA,Terminal A,27
,,SJC,San Jose International,San Jose,CA,Terminal B North,32
